Number,created_on,resolved_at,Assignment group,mttr_minutes,sla_met,sla_status,sla_threshold_minutes
INC48242427,2025-06-25 00:05:37,2025-06-25 00:29:51,ADE - Enterprise Tech Spot 2 - IDC PTP1 ,24.233333333333334,False,SLA Breach,3
INC48242418,2025-06-25 00:04:13,2025-06-25 00:23:00,ADE - Enterprise Tech Spot - IDC PTPP1,18.783333333333335,False,SLA Breach,3
INC48242359,2025-06-25 00:01:21,2025-06-25 00:30:20,ADE - Enterprise Tech Spot - IDC RMZ,28.983333333333334,False,SLA Breach,3
INC48242276,2025-06-24 23:53:59,2025-06-25 00:23:31,ADE - Enterprise Tech Spot 2 - IDC PTP1 ,29.533333333333335,False,SLA Breach,3
INC48241789,2025-06-24 22:51:26,2025-06-24 23:16:32,ADE - Enterprise Tech Spot - IDC PTPP1,25.1,False,SLA Breach,3
INC48241740,2025-06-24 22:44:17,2025-06-24 23:02:48,ADE - Enterprise Tech Spot - IDC Pardhanani,18.516666666666666,False,SLA Breach,3
INC48241302,2025-06-24 21:59:55,2025-06-24 22:13:34,ADE - Enterprise Tech Spot - IDC PTPP1,13.65,False,SLA Breach,3
INC48241279,2025-06-24 21:56:25,2025-06-24 22:19:54,ADE - Enterprise Tech Spot - IDC Pardhanani,23.483333333333334,False,SLA Breach,3
INC48241091,2025-06-24 21:26:13,2025-06-24 21:46:38,ADE - Enterprise Tech Spot - IDC RMZ,20.416666666666668,False,SLA Breach,3
INC48240984,2025-06-24 21:10:59,2025-06-24 21:35:46,ADE - Enterprise Tech Spot 2 - IDC PTP1 ,24.783333333333335,False,SLA Breach,3
INC48240877,2025-06-24 20:59:04,2025-06-25 00:28:39,ADE - Enterprise Tech Spot - IDC PTPP1,209.58333333333334,False,SLA Breach,3
INC48240591,2025-06-24 20:23:18,2025-06-24 20:51:25,ADE - Enterprise Tech Spot - IDC PTPP1,28.116666666666667,False,SLA Breach,3
INC48238286,2025-06-24 15:57:52,2025-06-24 16:00:45,AEDT - Enterprise Tech Spot - Seattle,2.8833333333333333,True,SLA Met,3
INC48238255,2025-06-24 15:54:57,2025-06-24 15:55:27,AEDT - Enterprise Tech Spot - Homeoffice,0.5,True,SLA Met,3
INC48238239,2025-06-24 15:53:46,2025-06-24 15:56:26,AEDT - Enterprise Tech Spot - San Bruno,2.6666666666666665,True,SLA Met,3
INC48238213,2025-06-24 15:51:02,2025-06-24 15:51:47,AEDT - Enterprise Tech Spot - Homeoffice,0.75,True,SLA Met,3
INC48238146,2025-06-24 15:45:23,2025-06-24 15:52:53,AEDT - Enterprise Tech Spot - Seattle,7.5,False,SLA Breach,3
INC48238142,2025-06-24 15:45:06,2025-06-24 15:48:31,AEDT - Enterprise Tech Spot - Homeoffice,3.4166666666666665,False,SLA Breach,3
INC48238126,2025-06-24 15:43:19,2025-06-24 15:43:57,AEDT - Enterprise Tech Spot - Sunnyvale,0.6333333333333333,True,SLA Met,3
INC48237935,2025-06-24 15:33:50,2025-06-24 15:34:27,AEDT - Enterprise Tech Spot - Homeoffice,0.6166666666666667,True,SLA Met,3
INC48237877,2025-06-24 15:29:00,2025-06-24 15:30:01,AEDT - Enterprise Tech Spot - Homeoffice,1.0166666666666666,True,SLA Met,3
INC48237854,2025-06-24 15:26:32,2025-06-24 15:27:08,AEDT - Enterprise Tech Spot - Sunnyvale,0.6,True,SLA Met,3
INC48237759,2025-06-24 15:18:35,2025-06-24 15:20:16,AEDT - Enterprise Tech Spot - San Bruno,1.6833333333333333,True,SLA Met,3
INC48237540,2025-06-24 15:02:11,2025-06-24 15:03:29,AEDT - Enterprise Tech Spot - San Bruno,1.3,True,SLA Met,3
INC48237347,2025-06-24 14:49:39,2025-06-24 14:51:59,AEDT - Enterprise Tech Spot - Homeoffice,2.3333333333333335,True,SLA Met,3
INC48237158,2025-06-24 14:36:45,2025-06-24 14:37:28,AEDT - Enterprise Tech Spot - Sunnyvale,0.7166666666666667,True,SLA Met,3
INC48237155,2025-06-24 14:36:38,2025-06-24 14:38:53,AEDT - Enterprise Tech Spot - San Bruno,2.25,True,SLA Met,3
INC48236953,2025-06-24 14:22:51,2025-06-24 14:27:02,AEDT - Enterprise Tech Spot - Sam's Club,4.183333333333334,False,SLA Breach,3
INC48236562,2025-06-24 13:56:56,2025-06-24 13:58:59,AEDT - Enterprise Tech Spot - Homeoffice,2.05,True,SLA Met,3
INC48236540,2025-06-24 13:55:18,2025-06-24 14:11:23,AEDT - Enterprise Tech Spot - San Bruno,16.083333333333332,False,SLA Breach,3
INC48236162,2025-06-24 13:33:50,2025-06-24 13:34:08,AEDT - Enterprise Tech Spot - Sam's Club,0.3,True,SLA Met,3
INC48236110,2025-06-24 13:30:32,2025-06-24 13:30:53,AEDT - Enterprise Tech Spot - Purpose,0.35,True,SLA Met,3
INC48236040,2025-06-24 13:27:14,2025-06-25 06:05:20,AEDT - Enterprise Tech Spot - Hula,998.1,False,SLA Breach,3
INC48236037,2025-06-24 13:26:57,2025-06-24 13:27:19,AEDT - Enterprise Tech Spot - Homeoffice,0.36666666666666664,True,SLA Met,3
INC48235929,2025-06-24 13:20:05,2025-06-24 13:20:23,AEDT - Enterprise Tech Spot - Purpose,0.3,True,SLA Met,3
INC48235835,2025-06-24 13:13:41,2025-06-25 10:00:14,AEDT - Enterprise Tech Spot - Hula,1246.55,False,SLA Breach,3
INC48235831,2025-06-24 13:13:35,2025-06-24 13:13:51,AEDT - Enterprise Tech Spot - Sam's Club,0.26666666666666666,True,SLA Met,3
INC48235614,2025-06-24 12:58:04,2025-06-24 13:04:07,AEDT - Enterprise Tech Spot - Seattle,6.05,False,SLA Breach,3
INC48235320,2025-06-24 12:40:45,2025-06-24 12:42:25,AEDT - Enterprise Tech Spot - Hoboken,1.6666666666666667,True,SLA Met,3
INC48235248,2025-06-24 12:37:16,2025-06-24 12:38:00,AEDT - Enterprise Tech Spot - Sam's Club,0.7333333333333333,True,SLA Met,3
INC48235163,2025-06-24 12:32:03,2025-06-24 12:32:18,AEDT - Enterprise Tech Spot - Jst,0.25,True,SLA Met,3
INC48234975,2025-06-24 12:20:37,2025-06-24 12:26:43,AEDT - Enterprise Tech Spot - Sam's Club,6.1,False,SLA Breach,3
INC48234858,2025-06-24 12:15:28,2025-06-24 12:18:28,AEDT - Enterprise Tech Spot - Sam's Club,3.0,True,SLA Met,3
INC48234763,2025-06-24 12:10:38,2025-06-24 12:11:19,AEDT - Enterprise Tech Spot - Sam's Club,0.6833333333333333,True,SLA Met,3
INC48234589,2025-06-24 12:04:07,2025-06-24 12:07:21,AEDT - Enterprise Tech Spot - San Bruno,3.2333333333333334,False,SLA Breach,3
INC48234411,2025-06-24 11:54:57,2025-06-24 11:56:22,AEDT - Enterprise Tech Spot - Herndon,1.4166666666666667,True,SLA Met,3
INC48234313,2025-06-24 11:49:52,2025-06-24 11:50:43,AEDT - Enterprise Tech Spot - Sam's Club,0.85,True,SLA Met,3
INC48234157,2025-06-24 11:42:12,2025-06-24 11:42:25,AEDT - Enterprise Tech Spot - Sam's Club,0.21666666666666667,True,SLA Met,3
INC48234126,2025-06-24 11:40:16,2025-06-24 11:44:24,AEDT - Enterprise Tech Spot - Sam's Club,4.133333333333334,False,SLA Breach,3
INC48233827,2025-06-24 11:24:57,2025-06-24 11:25:25,AEDT - Enterprise Tech Spot - Jst,0.4666666666666667,True,SLA Met,3
INC48233717,2025-06-24 11:18:47,2025-06-24 11:19:04,AEDT - Enterprise Tech Spot - Homeoffice,0.2833333333333333,True,SLA Met,3
INC48233378,2025-06-24 11:01:24,2025-06-24 11:01:39,AEDT - Enterprise Tech Spot - Herndon,0.25,True,SLA Met,3
INC48233364,2025-06-24 11:00:43,2025-06-24 11:00:56,AEDT - Enterprise Tech Spot - Herndon,0.21666666666666667,True,SLA Met,3
INC48233211,2025-06-24 10:53:23,2025-06-24 11:32:10,AEDT - Enterprise Tech Spot - Sunnyvale,38.78333333333333,False,SLA Breach,3
INC48232987,2025-06-24 10:42:02,2025-06-24 10:42:23,AEDT - Enterprise Tech Spot - Homeoffice,0.35,True,SLA Met,3
INC48232744,2025-06-24 10:29:06,2025-06-24 10:31:22,AEDT - Enterprise Tech Spot - San Bruno,2.2666666666666666,True,SLA Met,3
INC48232745,2025-06-24 10:29:06,2025-06-24 10:35:01,AEDT - Enterprise Tech Spot - Hoboken,5.916666666666667,False,SLA Breach,3
INC48232649,2025-06-24 10:23:11,2025-06-24 10:40:40,AEDT - Enterprise Tech Spot - Herndon,17.483333333333334,False,SLA Breach,3
INC48232473,2025-06-24 10:14:36,2025-06-24 10:18:43,AEDT - Enterprise Tech Spot - Herndon,4.116666666666666,False,SLA Breach,3
INC48232395,2025-06-24 10:12:29,2025-06-24 10:12:45,AEDT - Enterprise Tech Spot - Sam's Club,0.26666666666666666,True,SLA Met,3
INC48232193,2025-06-24 10:02:14,2025-06-24 10:15:49,AEDT - Enterprise Tech Spot - Sunnyvale,13.583333333333334,False,SLA Breach,3
INC48232127,2025-06-24 09:59:17,2025-06-24 10:27:14,AEDT - Enterprise Tech Spot - Sunnyvale,27.95,False,SLA Breach,3
INC48231512,2025-06-24 09:29:24,2025-06-24 09:30:17,AEDT - Enterprise Tech Spot - Seattle,0.8833333333333333,True,SLA Met,3
INC48231430,2025-06-24 09:24:51,2025-06-24 09:26:14,AEDT - Enterprise Tech Spot - Seattle,1.3833333333333333,True,SLA Met,3
INC48231354,2025-06-24 09:20:28,2025-06-24 09:21:14,AEDT - Enterprise Tech Spot - Homeoffice,0.7666666666666667,True,SLA Met,3
INC48231334,2025-06-24 09:19:20,2025-06-24 09:19:50,AEDT - Enterprise Tech Spot - Jst,0.5,True,SLA Met,3
INC48231309,2025-06-24 09:18:00,2025-06-24 09:19:35,AEDT - Enterprise Tech Spot - Sam's Club,1.5833333333333333,True,SLA Met,3
INC48230994,2025-06-24 09:02:00,2025-06-24 09:05:07,AEDT - Enterprise Tech Spot - Herndon,3.1166666666666667,False,SLA Breach,3
INC48230601,2025-06-24 08:43:52,2025-06-24 08:47:43,AEDT - Enterprise Tech Spot - DGTC,3.85,False,SLA Breach,3
INC48230189,2025-06-24 08:24:28,2025-06-24 08:27:26,AEDT - Enterprise Tech Spot - Hula,2.966666666666667,True,SLA Met,3
INC48230091,2025-06-24 08:20:10,2025-06-24 08:20:23,AEDT - Enterprise Tech Spot - Sam's Club,0.21666666666666667,True,SLA Met,3
INC48230085,2025-06-24 08:19:46,2025-06-24 08:22:38,AEDT - Enterprise Tech Spot - DGTC,2.8666666666666667,True,SLA Met,3
INC48229425,2025-06-24 07:50:38,2025-06-24 08:09:24,AEDT - Enterprise Tech Spot - Hula,18.766666666666666,False,SLA Breach,3
INC48229359,2025-06-24 07:47:20,2025-06-24 07:56:22,AEDT - Enterprise Tech Spot - Hoboken,9.033333333333333,False,SLA Breach,3
INC48229102,2025-06-24 07:33:27,2025-06-24 07:35:34,AEDT - Enterprise Tech Spot - Purpose,2.1166666666666667,True,SLA Met,3
INC48229098,2025-06-24 07:33:18,2025-06-24 08:06:11,AEDT - Enterprise Tech Spot - Homeoffice,32.88333333333333,False,SLA Breach,3
INC48229050,2025-06-24 07:30:57,2025-06-24 07:31:10,AEDT - Enterprise Tech Spot - Jst,0.21666666666666667,True,SLA Met,3
INC48228349,2025-06-24 06:56:53,2025-06-24 07:01:32,AEDT - Enterprise Tech Spot - Hoboken,4.65,False,SLA Breach,3
INC48227954,2025-06-24 06:33:37,2025-06-24 06:35:00,AEDT - Enterprise Tech Spot - Hula,1.3833333333333333,True,SLA Met,3
INC48227731,2025-06-24 06:22:08,2025-06-24 06:22:23,AEDT - Enterprise Tech Spot - Herndon,0.25,True,SLA Met,3
INC48227512,2025-06-24 06:09:44,2025-06-24 06:10:23,AEDT - Enterprise Tech Spot - Homeoffice,0.65,True,SLA Met,3
INC48227504,2025-06-24 06:09:34,2025-06-24 06:26:55,AEDT - Enterprise Tech Spot - Hula,17.35,False,SLA Breach,3
INC48227489,2025-06-24 06:08:56,2025-06-24 06:13:44,AEDT - Enterprise Tech Spot - DGTC,4.8,False,SLA Breach,3
INC48227100,2025-06-24 05:43:48,2025-06-24 07:14:44,AEDT - Enterprise Tech Spot - Hoboken,90.93333333333334,False,SLA Breach,3
INC48226229,2025-06-24 04:27:13,2025-06-24 04:52:31,ADE - Enterprise Tech Spot - IDC RMZ,25.3,False,SLA Breach,3
INC48226123,2025-06-24 04:16:23,2025-06-24 04:25:30,ADE - Enterprise Tech Spot - IDC Pardhanani,9.116666666666667,False,SLA Breach,3
INC48225804,2025-06-24 03:35:24,2025-06-24 03:56:55,ADE - Enterprise Tech Spot - IDC RMZ,21.516666666666666,False,SLA Breach,3
INC48225731,2025-06-24 03:19:15,2025-06-24 04:44:29,ADE - Enterprise Tech Spot - IDC RMZ,85.23333333333333,False,SLA Breach,3
INC48225697,2025-06-24 03:10:53,2025-06-24 03:11:27,ADE - Enterprise Tech Spot - IDC PTPP1,0.5666666666666667,True,SLA Met,3
INC48225544,2025-06-24 02:44:28,2025-06-24 02:45:06,ADE - Enterprise Tech Spot - IDC PTPP1,0.6333333333333333,True,SLA Met,3
INC48225336,2025-06-24 02:16:45,2025-06-24 02:27:44,ADE - Enterprise Tech Spot - IDC Pardhanani,10.983333333333333,False,SLA Breach,3
INC48225044,2025-06-24 01:47:27,2025-06-24 03:54:15,ADE - Enterprise Tech Spot - IDC Building 10,126.8,False,SLA Breach,3
INC48224959,2025-06-24 01:35:36,2025-06-24 01:36:29,ADE - Enterprise Tech Spot - IDC Pardhanani,0.8833333333333333,True,SLA Met,3
INC48224824,2025-06-24 01:15:03,2025-06-24 01:43:12,ADE - Enterprise Tech Spot - IDC RMZ,28.15,False,SLA Breach,3
INC48224549,2025-06-24 00:47:07,2025-06-24 04:33:40,ADE - Enterprise Tech Spot - IDC Building 10,226.55,False,SLA Breach,3
INC48224519,2025-06-24 00:43:17,2025-06-24 04:29:50,ADE - Enterprise Tech Spot - IDC Building 10,226.55,False,SLA Breach,3
INC48224411,2025-06-24 00:27:49,2025-06-24 04:31:49,ADE - Enterprise Tech Spot - IDC Building 10,244.0,False,SLA Breach,3
INC48224310,2025-06-24 00:15:06,2025-06-24 03:30:44,ADE - Enterprise Tech Spot - IDC Building 10,195.63333333333333,False,SLA Breach,3
INC48224087,2025-06-23 23:56:46,2025-06-23 23:58:14,ADE - Enterprise Tech Spot - IDC PTPP1,1.4666666666666666,True,SLA Met,3
INC48223983,2025-06-23 23:47:22,2025-06-23 23:49:42,ADE - Enterprise Tech Spot - IDC PTPP1,2.3333333333333335,True,SLA Met,3
INC48223853,2025-06-23 23:31:53,2025-06-24 00:16:28,ADE - Enterprise Tech Spot - IDC Building 10,44.583333333333336,False,SLA Breach,3
INC48223835,2025-06-23 23:29:30,2025-06-23 23:56:43,ADE - Enterprise Tech Spot 2 - IDC PTP1 ,27.216666666666665,False,SLA Breach,3
INC48223826,2025-06-23 23:27:44,2025-06-23 23:56:03,ADE - Enterprise Tech Spot - IDC Building 10,28.316666666666666,False,SLA Breach,3
INC48223777,2025-06-23 23:19:56,2025-06-24 01:58:29,ADE - Enterprise Tech Spot - IDC Pardhanani,158.55,False,SLA Breach,3
INC48223537,2025-06-23 22:56:12,2025-06-23 23:19:22,ADE - Enterprise Tech Spot 2 - IDC PTP1 ,23.166666666666668,False,SLA Breach,3
INC48223384,2025-06-23 22:35:25,2025-06-24 02:14:27,ADE - Enterprise Tech Spot - IDC PTPP1,219.03333333333333,False,SLA Breach,3
INC48223274,2025-06-23 22:25:25,2025-06-24 01:57:20,ADE - Enterprise Tech Spot - IDC Pardhanani,211.91666666666666,False,SLA Breach,3
INC48223269,2025-06-23 22:24:37,2025-06-24 04:32:34,ADE - Enterprise Tech Spot - IDC Building 10,367.95,False,SLA Breach,3
INC48223088,2025-06-23 22:02:11,2025-06-23 22:39:30,ADE - Enterprise Tech Spot 2 - IDC PTP1 ,37.31666666666667,False,SLA Breach,3
INC48223075,2025-06-23 22:00:29,2025-06-23 22:02:11,ADE - Enterprise Tech Spot - IDC Pardhanani,1.7,True,SLA Met,3
INC48223062,2025-06-23 21:57:49,2025-06-23 22:16:14,ADE - Enterprise Tech Spot - IDC Building 10,18.416666666666668,False,SLA Breach,3
INC48222969,2025-06-23 21:41:26,2025-06-23 21:52:27,ADE - Enterprise Tech Spot 2 - IDC PTP1 ,11.016666666666667,False,SLA Breach,3
INC48222897,2025-06-23 21:28:40,2025-06-23 21:35:26,ADE - Enterprise Tech Spot 2 - IDC PTP1 ,6.766666666666667,False,SLA Breach,3
INC48222847,2025-06-23 21:21:04,2025-06-23 22:05:55,ADE - Enterprise Tech Spot - IDC Building 10,44.85,False,SLA Breach,3
INC48220451,2025-06-23 16:43:01,2025-06-23 16:44:28,AEDT - Enterprise Tech Spot - Sunnyvale,1.45,True,SLA Met,3
INC48220188,2025-06-23 16:13:27,2025-06-23 16:15:44,AEDT - Enterprise Tech Spot - San Bruno,2.283333333333333,True,SLA Met,3
INC48219811,2025-06-23 15:46:13,2025-06-23 15:56:28,AEDT - Enterprise Tech Spot - Los Angeles,10.25,False,SLA Breach,3
INC48219663,2025-06-23 15:35:09,2025-06-23 15:41:24,AEDT - Enterprise Tech Spot - Los Angeles,6.25,False,SLA Breach,3
INC48219499,2025-06-23 15:24:11,2025-06-23 15:24:46,AEDT - Enterprise Tech Spot - Sunnyvale,0.5833333333333334,True,SLA Met,3
INC48219311,2025-06-23 15:10:59,2025-06-23 15:15:11,AEDT - Enterprise Tech Spot - San Bruno,4.2,False,SLA Breach,3
INC48219288,2025-06-23 15:09:06,2025-06-23 15:09:45,AEDT - Enterprise Tech Spot - Sunnyvale,0.65,True,SLA Met,3
INC48219081,2025-06-23 14:54:18,2025-06-23 14:55:43,AEDT - Enterprise Tech Spot - Sunnyvale,1.4166666666666667,True,SLA Met,3
INC48218917,2025-06-23 14:43:32,2025-06-23 14:44:00,AEDT - Enterprise Tech Spot - Hoboken,0.4666666666666667,True,SLA Met,3
INC48218727,2025-06-23 14:33:31,2025-06-23 14:42:15,AEDT - Enterprise Tech Spot - Seattle,8.733333333333333,False,SLA Breach,3
INC48218726,2025-06-23 14:33:29,2025-06-23 14:33:53,AEDT - Enterprise Tech Spot - Hoboken,0.4,True,SLA Met,3
INC48218565,2025-06-23 14:24:05,2025-06-23 14:24:38,AEDT - Enterprise Tech Spot - Jst,0.55,True,SLA Met,3
INC48218499,2025-06-23 14:20:15,2025-06-23 14:20:47,AEDT - Enterprise Tech Spot - Jst,0.5333333333333333,True,SLA Met,3
INC48218497,2025-06-23 14:20:12,2025-06-23 14:21:48,AEDT - Enterprise Tech Spot - Los Angeles,1.6,True,SLA Met,3
INC48218315,2025-06-23 14:09:34,2025-06-23 14:14:04,AEDT - Enterprise Tech Spot - Jst,4.5,False,SLA Breach,3
INC48218270,2025-06-23 14:06:09,2025-06-23 14:07:03,AEDT - Enterprise Tech Spot - Homeoffice,0.9,True,SLA Met,3
INC48218249,2025-06-23 14:04:38,2025-06-23 14:05:15,AEDT - Enterprise Tech Spot - Jst,0.6166666666666667,True,SLA Met,3
INC48218208,2025-06-23 14:02:13,2025-06-23 14:06:58,AEDT - Enterprise Tech Spot - Sam's Club,4.75,False,SLA Breach,3
INC48218130,2025-06-23 13:57:02,2025-06-23 14:00:21,AEDT - Enterprise Tech Spot - Jst,3.316666666666667,False,SLA Breach,3
INC48217894,2025-06-23 13:44:56,2025-06-23 13:45:54,AEDT - Enterprise Tech Spot - DGTC,0.9666666666666667,True,SLA Met,3
INC48217601,2025-06-23 13:29:22,2025-06-23 13:31:00,AEDT - Enterprise Tech Spot - Jst,1.6333333333333333,True,SLA Met,3
INC48217497,2025-06-23 13:24:11,2025-06-23 13:25:36,AEDT - Enterprise Tech Spot - DGTC,1.4166666666666667,True,SLA Met,3
INC48217456,2025-06-23 13:22:05,2025-06-23 13:23:26,AEDT - Enterprise Tech Spot - Purpose,1.35,True,SLA Met,3
INC48217400,2025-06-23 13:19:30,2025-06-23 13:22:07,AEDT - Enterprise Tech Spot - Jst,2.6166666666666667,True,SLA Met,3
INC48217361,2025-06-23 13:17:22,2025-06-23 13:18:31,AEDT - Enterprise Tech Spot - San Bruno,1.15,True,SLA Met,3
INC48217280,2025-06-23 13:13:06,2025-06-23 13:13:24,AEDT - Enterprise Tech Spot - Homeoffice,0.3,True,SLA Met,3
INC48217275,2025-06-23 13:12:44,2025-06-23 13:14:40,AEDT - Enterprise Tech Spot - Sunnyvale,1.9333333333333333,True,SLA Met,3
INC48217273,2025-06-23 13:12:44,2025-06-23 13:13:09,AEDT - Enterprise Tech Spot - Herndon,0.4166666666666667,True,SLA Met,3
INC48217189,2025-06-23 13:08:00,2025-06-23 13:08:11,AEDT - Enterprise Tech Spot - Homeoffice,0.18333333333333332,True,SLA Met,3
INC48217162,2025-06-23 13:06:25,2025-06-23 13:07:12,AEDT - Enterprise Tech Spot - Purpose,0.7833333333333333,True,SLA Met,3
INC48217140,2025-06-23 13:05:14,2025-06-23 13:06:52,AEDT - Enterprise Tech Spot - San Bruno,1.6333333333333333,True,SLA Met,3
INC48217122,2025-06-23 13:04:00,2025-06-23 13:04:20,AEDT - Enterprise Tech Spot - Homeoffice,0.3333333333333333,True,SLA Met,3
INC48217060,2025-06-23 13:01:08,2025-06-23 13:01:34,AEDT - Enterprise Tech Spot - Purpose,0.43333333333333335,True,SLA Met,3
INC48217004,2025-06-23 12:58:12,2025-06-23 13:01:02,AEDT - Enterprise Tech Spot - San Bruno,2.8333333333333335,True,SLA Met,3
INC48216917,2025-06-23 12:55:41,2025-06-23 12:56:00,AEDT - Enterprise Tech Spot - Purpose,0.31666666666666665,True,SLA Met,3
INC48216885,2025-06-23 12:54:31,2025-06-23 13:02:24,AEDT - Enterprise Tech Spot - DGTC,7.883333333333334,False,SLA Breach,3
INC48216756,2025-06-23 12:47:49,2025-06-23 12:51:13,AEDT - Enterprise Tech Spot - DGTC,3.4,False,SLA Breach,3
INC48216626,2025-06-23 12:41:09,2025-06-23 12:42:31,AEDT - Enterprise Tech Spot - San Bruno,1.3666666666666667,True,SLA Met,3
INC48216575,2025-06-23 12:38:18,2025-06-23 12:39:34,AEDT - Enterprise Tech Spot - Sunnyvale,1.2666666666666666,True,SLA Met,3
INC48216504,2025-06-23 12:35:07,2025-06-23 13:51:40,AEDT - Enterprise Tech Spot - Seattle,76.55,False,SLA Breach,3
INC48216489,2025-06-23 12:34:35,2025-06-23 12:35:29,AEDT - Enterprise Tech Spot - Homeoffice,0.9,True,SLA Met,3
INC48216374,2025-06-23 12:28:35,2025-06-23 12:29:51,AEDT - Enterprise Tech Spot - Homeoffice,1.2666666666666666,True,SLA Met,3
INC48216319,2025-06-23 12:26:30,2025-06-23 12:27:03,AEDT - Enterprise Tech Spot - DGTC,0.55,True,SLA Met,3
INC48216262,2025-06-23 12:23:50,2025-06-23 12:24:57,AEDT - Enterprise Tech Spot - Purpose,1.1166666666666667,True,SLA Met,3
INC48216233,2025-06-23 12:21:58,2025-06-23 12:22:41,AEDT - Enterprise Tech Spot - Purpose,0.7166666666666667,True,SLA Met,3
INC48216225,2025-06-23 12:21:31,2025-06-23 12:22:13,AEDT - Enterprise Tech Spot - Homeoffice,0.7,True,SLA Met,3
INC48216107,2025-06-23 12:15:31,2025-06-23 13:40:25,AEDT - Enterprise Tech Spot - DGTC,84.9,False,SLA Breach,3
INC48216060,2025-06-23 12:12:48,2025-06-23 12:19:51,AEDT - Enterprise Tech Spot - Homeoffice,7.05,False,SLA Breach,3
INC48215984,2025-06-23 12:09:37,2025-06-23 12:11:00,AEDT - Enterprise Tech Spot - San Bruno,1.3833333333333333,True,SLA Met,3
INC48215978,2025-06-23 12:09:11,2025-06-23 12:09:39,AEDT - Enterprise Tech Spot - Sam's Club,0.4666666666666667,True,SLA Met,3
INC48215905,2025-06-23 12:06:05,2025-06-23 13:02:55,AEDT - Enterprise Tech Spot - Jst,56.833333333333336,False,SLA Breach,3
INC48215817,2025-06-23 12:02:17,2025-06-23 12:03:18,AEDT - Enterprise Tech Spot - Homeoffice,1.0166666666666666,True,SLA Met,3
INC48215593,2025-06-23 11:51:38,2025-06-23 11:59:19,AEDT - Enterprise Tech Spot - Purpose,7.683333333333334,False,SLA Breach,3
INC48215459,2025-06-23 11:44:27,2025-06-23 11:45:32,AEDT - Enterprise Tech Spot - Purpose,1.0833333333333333,True,SLA Met,3
INC48215436,2025-06-23 11:43:08,2025-06-23 11:50:14,AEDT - Enterprise Tech Spot - San Bruno,7.1,False,SLA Breach,3
INC48215412,2025-06-23 11:41:35,2025-06-23 12:49:03,AEDT - Enterprise Tech Spot - Homeoffice,67.46666666666667,False,SLA Breach,3
INC48215410,2025-06-23 11:41:26,2025-06-23 11:42:03,AEDT - Enterprise Tech Spot - Purpose,0.6166666666666667,True,SLA Met,3
INC48215301,2025-06-23 11:36:02,2025-06-23 11:36:20,AEDT - Enterprise Tech Spot - Purpose,0.3,True,SLA Met,3
INC48215162,2025-06-23 11:29:36,2025-06-23 11:30:45,AEDT - Enterprise Tech Spot - Hula,1.15,True,SLA Met,3
INC48215159,2025-06-23 11:29:33,2025-06-23 11:32:23,AEDT - Enterprise Tech Spot - Purpose,2.8333333333333335,True,SLA Met,3
INC48214860,2025-06-23 11:13:08,2025-06-23 11:19:49,AEDT - Enterprise Tech Spot - DGTC,6.683333333333334,False,SLA Breach,3
INC48214514,2025-06-23 10:53:27,2025-06-23 10:53:47,AEDT - Enterprise Tech Spot - Hoboken,0.3333333333333333,True,SLA Met,3
INC48214412,2025-06-23 10:47:38,2025-06-23 10:48:20,AEDT - Enterprise Tech Spot - Hoboken,0.7,True,SLA Met,3
INC48214342,2025-06-23 10:44:24,2025-06-23 11:07:49,AEDT - Enterprise Tech Spot - Sunnyvale,23.416666666666668,False,SLA Breach,3
